task_id,epoch,evaluation_exact_match_mean,evaluation_exact_match_std,train_loss_mean,validation_loss_mean,learning_rate_mean,checkpoint_epoch_mean,best_evaluation_epoch_mean,reported_iid_accuracy_mean
S2.2_balanced_parens,147,0.996667,0.002108,1.4e-05,0.00568,0.0014375,90.8,14.4,0.996667
S2.2_balanced_parens,148,0.996667,0.002108,1.3e-05,0.005603,0.0014375,90.8,14.4,0.996667
S2.2_balanced_parens,149,0.996667,0.002108,1.3e-05,0.005628,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,150,0.996667,0.002108,1.3e-05,0.00568,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,151,0.996667,0.002108,1.3e-05,0.005659,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,152,0.996667,0.002108,1.3e-05,0.0057,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,153,0.996667,0.002108,1.3e-05,0.005681,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,154,0.996667,0.002108,1.3e-05,0.005708,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,155,0.996667,0.002108,1.3e-05,0.005685,0.00142188,90.8,14.4,0.996667
S2.2_balanced_parens,156,0.996667,0.002108,1.3e-05,0.005684,0.00123438,90.8,14.4,0.996667
S2.2_balanced_parens,157,0.996667,0.002108,1.3e-05,0.005732,0.00123438,90.8,14.4,0.996667
S2.2_balanced_parens,158,0.996667,0.002108,1.2e-05,0.005725,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,159,0.996667,0.002108,1.2e-05,0.005717,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,160,0.996667,0.002108,1.2e-05,0.00569,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,161,0.996667,0.002108,1.2e-05,0.005696,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,162,0.996667,0.002108,1.2e-05,0.005743,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,163,0.996667,0.002108,1.2e-05,0.005745,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,164,0.996667,0.002108,1.2e-05,0.005737,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,165,0.996667,0.002108,1.2e-05,0.005746,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,166,0.996667,0.002108,1.2e-05,0.00574,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,167,0.996667,0.002108,1.2e-05,0.005768,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,168,0.996667,0.002108,1.2e-05,0.005747,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,169,0.996667,0.002108,1.2e-05,0.005763,0.00121875,90.8,14.4,0.996667
S2.2_balanced_parens,170,0.996667,0.002108,1.2e-05,0.005765,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,171,0.996667,0.002108,1.2e-05,0.005785,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,172,0.996667,0.002108,1.2e-05,0.005774,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,173,0.996667,0.002108,1.2e-05,0.005754,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,174,0.996667,0.002108,1.2e-05,0.005781,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,175,0.996667,0.002108,1.2e-05,0.005789,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,176,0.996667,0.002108,1.2e-05,0.005798,0.00121094,90.8,14.4,0.996667
S2.2_balanced_parens,177,0.996667,0.002108,1.2e-05,0.005815,0.00111719,90.8,14.4,0.996667
S2.2_balanced_parens,178,0.996667,0.002108,1.2e-05,0.005797,0.00111719,90.8,14.4,0.996667
S2.2_balanced_parens,179,0.996667,0.002108,1.2e-05,0.005805,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,180,0.996667,0.002108,1.2e-05,0.005807,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,181,0.996667,0.002108,1.1e-05,0.005794,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,182,0.996667,0.002108,1.1e-05,0.00579,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,183,0.996667,0.002108,1.1e-05,0.005814,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,184,0.996667,0.002108,1.1e-05,0.005795,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,185,0.996667,0.002108,1.1e-05,0.0058,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,186,0.996667,0.002108,1.1e-05,0.005803,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,187,0.996667,0.002108,1.1e-05,0.005808,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,188,0.996667,0.002108,1.1e-05,0.005803,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,189,0.996667,0.002108,1.1e-05,0.005822,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,190,0.996667,0.002108,1.1e-05,0.00582,0.00110937,90.8,14.4,0.996667
S2.2_balanced_parens,191,0.996667,0.002108,1.1e-05,0.00582,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,192,0.996667,0.002108,1.1e-05,0.005835,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,193,0.996667,0.002108,1.1e-05,0.005832,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,194,0.996667,0.002108,1.1e-05,0.005824,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,195,0.996667,0.002108,1.1e-05,0.005816,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,196,0.996667,0.002108,1.1e-05,0.005816,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,197,0.996667,0.002108,1.1e-05,0.005816,0.00110547,90.8,14.4,0.996667
S2.2_balanced_parens,198,0.996667,0.002108,1.1e-05,0.005823,0.00105859,90.8,14.4,0.996667
S2.2_balanced_parens,199,0.996667,0.002108,1.1e-05,0.005825,0.00105859,90.8,14.4,0.996667
S2.2_balanced_parens,200,0.996667,0.002108,1.1e-05,0.005828,0.00105469,90.8,14.4,0.996667
S2.3_running_min,1,0.023333,0.032042,1.821223,1.46784,0.005,16.4,69.6,0.644
S2.3_running_min,2,0.174,0.022745,1.242019,0.965639,0.005,16.4,69.6,0.644
S2.3_running_min,3,0.212667,0.014514,0.827529,0.727347,0.005,16.4,69.6,0.644
S2.3_running_min,4,0.248667,0.02247,0.634043,0.608472,0.005,16.4,69.6,0.644
S2.3_running_min,5,0.306667,0.033133,0.491096,0.495051,0.005,16.4,69.6,0.644
S2.3_running_min,6,0.344667,0.030594,0.388946,0.413568,0.005,16.4,69.6,0.644
S2.3_running_min,7,0.416667,0.031623,0.304312,0.358499,0.005,16.4,69.6,0.644
S2.3_running_min,8,0.473333,0.042843,0.234571,0.319945,0.005,16.4,69.6,0.644
S2.3_running_min,9,0.536667,0.032524,0.17438,0.272412,0.005,16.4,69.6,0.644
S2.3_running_min,10,0.577333,0.026783,0.131807,0.241871,0.005,16.4,69.6,0.644
S2.3_running_min,11,0.59,0.029288,0.103347,0.239729,0.005,16.4,69.6,0.644
S2.3_running_min,12,0.612,0.018451,0.082603,0.215602,0.005,16.4,69.6,0.644
S2.3_running_min,13,0.629333,0.019137,0.066133,0.21919,0.005,16.4,69.6,0.644
S2.3_running_min,14,0.628,0.027937,0.054733,0.220401,0.005,16.4,69.6,0.644
S2.3_running_min,15,0.633333,0.037947,0.052268,0.225501,0.005,16.4,69.6,0.644
S2.3_running_min,16,0.652,0.027455,0.040435,0.208031,0.005,16.4,69.6,0.644
S2.3_running_min,17,0.662,0.019391,0.0305,0.213417,0.005,16.4,69.6,0.644
S2.3_running_min,18,0.66,0.033133,0.025227,0.218121,0.005,16.4,69.6,0.644
S2.3_running_min,19,0.664,0.019021,0.021742,0.212961,0.005,16.4,69.6,0.644
S2.3_running_min,20,0.667333,0.024349,0.018279,0.214094,0.005,16.4,69.6,0.644
S2.3_running_min,21,0.671333,0.032565,0.018329,0.229605,0.005,16.4,69.6,0.644
S2.3_running_min,22,0.673333,0.030912,0.01897,0.221004,0.005,16.4,69.6,0.644
S2.3_running_min,23,0.655333,0.047122,0.018551,0.235793,0.005,16.4,69.6,0.644
S2.3_running_min,24,0.655333,0.038907,0.016801,0.220927,0.005,16.4,69.6,0.644
S2.3_running_min,25,0.653333,0.042269,0.014729,0.244332,0.005,16.4,69.6,0.644
S2.3_running_min,26,0.656,0.036842,0.013468,0.242768,0.005,16.4,69.6,0.644
S2.3_running_min,27,0.66,0.050111,0.012538,0.236443,0.005,16.4,69.6,0.644
S2.3_running_min,28,0.654667,0.038448,0.010822,0.258083,0.005,16.4,69.6,0.644
S2.3_running_min,29,0.661333,0.030522,0.009103,0.255721,0.005,16.4,69.6,0.644
S2.3_running_min,30,0.671333,0.040912,0.009183,0.245506,0.005,16.4,69.6,0.644
S2.3_running_min,31,0.661333,0.025786,0.012176,0.249885,0.005,16.4,69.6,0.644
S2.3_running_min,32,0.668,0.028016,0.010699,0.2527,0.005,16.4,69.6,0.644
S2.3_running_min,33,0.661333,0.026466,0.007641,0.251396,0.005,16.4,69.6,0.644
S2.3_running_min,34,0.659333,0.035428,0.007131,0.252333,0.0045,16.4,69.6,0.644
S2.3_running_min,35,0.676667,0.026077,0.00534,0.249069,0.004,16.4,69.6,0.644
S2.3_running_min,36,0.681333,0.031944,0.002949,0.24715,0.0035,16.4,69.6,0.644
S2.3_running_min,37,0.679333,0.026111,0.001845,0.249986,0.0035,16.4,69.6,0.644
S2.3_running_min,38,0.680667,0.025069,0.001422,0.248539,0.0035,16.4,69.6,0.644
S2.3_running_min,39,0.679333,0.027031,0.001245,0.248204,0.003,16.4,69.6,0.644
S2.3_running_min,40,0.682667,0.027276,0.00108,0.249254,0.003,16.4,69.6,0.644
S2.3_running_min,41,0.684,0.029993,0.001016,0.250626,0.003,16.4,69.6,0.644
S2.3_running_min,42,0.686667,0.031903,0.000952,0.250919,0.003,16.4,69.6,0.644
S2.3_running_min,43,0.685333,0.034293,0.000894,0.251585,0.0025,16.4,69.6,0.644
S2.3_running_min,44,0.686,0.034085,0.000852,0.252587,0.0025,16.4,69.6,0.644
S2.3_running_min,45,0.687333,0.033493,0.000819,0.253407,0.0025,16.4,69.6,0.644
S2.3_running_min,46,0.686,0.031227,0.000783,0.25395,0.0025,16.4,69.6,0.644
S2.3_running_min,47,0.687333,0.032069,0.000753,0.254803,0.0025,16.4,69.6,0.644
S2.3_running_min,48,0.687333,0.032069,0.000728,0.255446,0.0025,16.4,69.6,0.644
S2.3_running_min,49,0.686667,0.032455,0.000703,0.256262,0.0025,16.4,69.6,0.644
S2.3_running_min,50,0.686,0.03193,0.000679,0.256953,0.0025,16.4,69.6,0.644
S2.3_running_min,51,0.686,0.03193,0.000658,0.257344,0.0025,16.4,69.6,0.644
S2.3_running_min,52,0.684667,0.030008,0.000636,0.257915,0.0025,16.4,69.6,0.644
S2.3_running_min,53,0.687333,0.034602,0.000617,0.258951,0.0025,16.4,69.6,0.644
S2.3_running_min,54,0.686,0.031298,0.000598,0.259724,0.0025,16.4,69.6,0.644
S2.3_running_min,55,0.686,0.032483,0.000581,0.260406,0.00225,16.4,69.6,0.644
S2.3_running_min,56,0.689333,0.032755,0.000563,0.260637,0.002,16.4,69.6,0.644
S2.3_running_min,57,0.688,0.03324,0.000548,0.261305,0.00175,16.4,69.6,0.644
S2.3_running_min,58,0.687333,0.032208,0.000538,0.262163,0.00175,16.4,69.6,0.644
S2.3_running_min,59,0.687333,0.030797,0.000528,0.262232,0.00175,16.4,69.6,0.644
S2.3_running_min,60,0.686667,0.031198,0.000518,0.262678,0.0015,16.4,69.6,0.644
S2.3_running_min,61,0.686,0.030797,0.000509,0.263105,0.0015,16.4,69.6,0.644
S2.3_running_min,62,0.686667,0.031198,0.000501,0.263467,0.0015,16.4,69.6,0.644
S2.3_running_min,63,0.688,0.031805,0.000494,0.263831,0.0015,16.4,69.6,0.644
S2.3_running_min,64,0.688,0.031805,0.000486,0.264221,0.00125,16.4,69.6,0.644
S2.3_running_min,65,0.688,0.031805,0.000478,0.264558,0.00125,16.4,69.6,0.644
S2.3_running_min,66,0.688,0.028566,0.000472,0.264852,0.00125,16.4,69.6,0.644
S2.3_running_min,67,0.688,0.028566,0.000465,0.265285,0.00125,16.4,69.6,0.644
S2.3_running_min,68,0.687333,0.02752,0.000458,0.26563,0.00125,16.4,69.6,0.644
S2.3_running_min,69,0.688,0.029784,0.000452,0.265971,0.00125,16.4,69.6,0.644
S2.3_running_min,70,0.688667,0.029635,0.000447,0.266254,0.00125,16.4,69.6,0.644
S2.3_running_min,71,0.687333,0.028705,0.00044,0.266535,0.00125,16.4,69.6,0.644
S2.3_running_min,72,0.687333,0.028079,0.000434,0.266767,0.00125,16.4,69.6,0.644
S2.3_running_min,73,0.688,0.028331,0.000428,0.267125,0.00125,16.4,69.6,0.644
S2.3_running_min,74,0.688,0.028331,0.000424,0.267314,0.00125,16.4,69.6,0.644
S2.3_running_min,75,0.688,0.027697,0.000417,0.267798,0.00125,16.4,69.6,0.644
S2.3_running_min,76,0.688,0.025786,0.000412,0.26805,0.001125,16.4,69.6,0.644
S2.3_running_min,77,0.688667,0.025439,0.000406,0.268485,0.001,16.4,69.6,0.644
S2.3_running_min,78,0.688667,0.025439,0.000401,0.268561,0.000875,16.4,69.6,0.644
S2.3_running_min,79,0.688667,0.025439,0.000396,0.268958,0.000875,16.4,69.6,0.644
S2.3_running_min,80,0.688667,0.025439,0.000394,0.269219,0.000875,16.4,69.6,0.644
S2.3_running_min,81,0.688667,0.025439,0.00039,0.269322,0.00075,16.4,69.6,0.644
S2.3_running_min,82,0.688,0.025786,0.000388,0.26955,0.00075,16.4,69.6,0.644
S2.3_running_min,83,0.688667,0.026298,0.000384,0.26979,0.00075,16.4,69.6,0.644
S2.3_running_min,84,0.688667,0.026213,0.000381,0.270018,0.00075,16.4,69.6,0.644
S2.3_running_min,85,0.688667,0.026213,0.000379,0.270189,0.000625,16.4,69.6,0.644
S2.3_running_min,86,0.688667,0.026213,0.000376,0.270321,0.000625,16.4,69.6,0.644
S2.3_running_min,87,0.689333,0.027195,0.000374,0.27052,0.000625,16.4,69.6,0.644
S2.3_running_min,88,0.688,0.02655,0.000371,0.270707,0.000625,16.4,69.6,0.644
S2.3_running_min,89,0.688667,0.026213,0.000369,0.27082,0.000625,16.4,69.6,0.644
S2.3_running_min,90,0.689333,0.027276,0.000365,0.270976,0.000625,16.4,69.6,0.644
S2.3_running_min,91,0.688667,0.026298,0.000363,0.271149,0.000625,16.4,69.6,0.644
S2.3_running_min,92,0.688667,0.026298,0.000361,0.271255,0.000625,16.4,69.6,0.644
S2.3_running_min,93,0.688667,0.026298,0.000358,0.271412,0.000625,16.4,69.6,0.644
S2.3_running_min,94,0.688667,0.026298,0.000356,0.271616,0.000625,16.4,69.6,0.644
S2.3_running_min,95,0.689333,0.026866,0.000353,0.271747,0.000625,16.4,69.6,0.644
S2.3_running_min,96,0.689333,0.026866,0.000351,0.271984,0.000625,16.4,69.6,0.644
S2.3_running_min,97,0.688667,0.026298,0.000349,0.272143,0.0005625,16.4,69.6,0.644
S2.3_running_min,98,0.689333,0.026866,0.000346,0.272194,0.0005,16.4,69.6,0.644
S2.3_running_min,99,0.689333,0.026866,0.000344,0.272321,0.0004375,16.4,69.6,0.644
S2.3_running_min,100,0.688667,0.027293,0.000342,0.272491,0.0004375,16.4,69.6,0.644
S2.3_running_min,101,0.689333,0.027113,0.00034,0.27257,0.0004375,16.4,69.6,0.644
S2.3_running_min,102,0.688667,0.027293,0.000339,0.272701,0.000375,16.4,69.6,0.644
S2.3_running_min,103,0.688667,0.027293,0.000337,0.272785,0.000375,16.4,69.6,0.644
S2.3_running_min,104,0.688667,0.027293,0.000336,0.272894,0.000375,16.4,69.6,0.644
S2.3_running_min,105,0.688667,0.027293,0.000335,0.272996,0.000375,16.4,69.6,0.644
S2.3_running_min,106,0.688667,0.027293,0.000334,0.273082,0.0003125,16.4,69.6,0.644
S2.3_running_min,107,0.688667,0.027293,0.000332,0.2732,0.0003125,16.4,69.6,0.644
S2.3_running_min,108,0.689333,0.027921,0.000332,0.273247,0.0003125,16.4,69.6,0.644
S2.3_running_min,109,0.688667,0.027293,0.00033,0.273297,0.0003125,16.4,69.6,0.644
S2.3_running_min,110,0.688667,0.027293,0.000329,0.273431,0.0003125,16.4,69.6,0.644
S2.3_running_min,111,0.69,0.02708,0.000327,0.273511,0.0003125,16.4,69.6,0.644
S2.3_running_min,112,0.689333,0.027921,0.000327,0.273579,0.0003125,16.4,69.6,0.644
S2.3_running_min,113,0.69,0.02708,0.000325,0.273638,0.0003125,16.4,69.6,0.644
S2.3_running_min,114,0.69,0.02708,0.000324,0.273742,0.0003125,16.4,69.6,0.644
S2.3_running_min,115,0.69,0.02708,0.000322,0.273856,0.0003125,16.4,69.6,0.644
S2.3_running_min,116,0.69,0.02708,0.000322,0.273953,0.0003125,16.4,69.6,0.644
S2.3_running_min,117,0.69,0.02708,0.00032,0.274052,0.0003125,16.4,69.6,0.644
S2.3_running_min,118,0.69,0.02708,0.00032,0.274118,0.00028125,16.4,69.6,0.644
S2.3_running_min,119,0.69,0.02708,0.000318,0.274186,0.00025,16.4,69.6,0.644
S2.3_running_min,120,0.69,0.02708,0.000318,0.274258,0.00021875,16.4,69.6,0.644
S2.3_running_min,121,0.69,0.02708,0.000316,0.274342,0.00021875,16.4,69.6,0.644
S2.3_running_min,122,0.69,0.02708,0.000316,0.274395,0.00021875,16.4,69.6,0.644
S2.3_running_min,123,0.69,0.02708,0.000314,0.274424,0.0001875,16.4,69.6,0.644
S2.3_running_min,124,0.69,0.02708,0.000315,0.274488,0.0001875,16.4,69.6,0.644
S2.3_running_min,125,0.69,0.02708,0.000313,0.274581,0.0001875,16.4,69.6,0.644
S2.3_running_min,126,0.69,0.02708,0.000312,0.274647,0.0001875,16.4,69.6,0.644
S2.3_running_min,127,0.69,0.02708,0.000312,0.274651,0.00015625,16.4,69.6,0.644
S2.3_running_min,128,0.69,0.02708,0.000311,0.274681,0.00015625,16.4,69.6,0.644
S2.3_running_min,129,0.69,0.02708,0.000311,0.274775,0.00015625,16.4,69.6,0.644
S2.3_running_min,130,0.69,0.02708,0.00031,0.274824,0.00015625,16.4,69.6,0.644
S2.3_running_min,131,0.69,0.02708,0.000309,0.274851,0.00015625,16.4,69.6,0.644
S2.3_running_min,132,0.690667,0.027761,0.000309,0.274895,0.00015625,16.4,69.6,0.644
S2.3_running_min,133,0.690667,0.027761,0.000308,0.274943,0.00015625,16.4,69.6,0.644
S2.3_running_min,134,0.690667,0.027761,0.000308,0.275009,0.00015625,16.4,69.6,0.644
S2.3_running_min,135,0.690667,0.027761,0.000307,0.275046,0.00015625,16.4,69.6,0.644
S2.3_running_min,136,0.690667,0.027761,0.000306,0.275087,0.00015625,16.4,69.6,0.644
S2.3_running_min,137,0.690667,0.027761,0.000305,0.275133,0.00015625,16.4,69.6,0.644
S2.3_running_min,138,0.690667,0.027761,0.000305,0.275183,0.00015625,16.4,69.6,0.644
S2.3_running_min,139,0.690667,0.027761,0.000305,0.275207,0.00014063,16.4,69.6,0.644
S2.3_running_min,140,0.690667,0.027761,0.000304,0.275271,0.000125,16.4,69.6,0.644
S2.3_running_min,141,0.690667,0.027761,0.000303,0.275314,0.00010938,16.4,69.6,0.644
S2.3_running_min,142,0.690667,0.027761,0.000303,0.275346,0.00010938,16.4,69.6,0.644
S2.3_running_min,143,0.690667,0.027761,0.000302,0.275365,0.00010938,16.4,69.6,0.644
S2.3_running_min,144,0.690667,0.027761,0.000301,0.275414,9.375e-05,16.4,69.6,0.644
S2.3_running_min,145,0.690667,0.027761,0.000302,0.275445,9.375e-05,16.4,69.6,0.644
S2.3_running_min,146,0.690667,0.027761,0.000301,0.275481,9.375e-05,16.4,69.6,0.644
S2.3_running_min,147,0.690667,0.027761,0.000301,0.275514,9.375e-05,16.4,69.6,0.644
S2.3_running_min,148,0.690667,0.027761,0.0003,0.275554,7.813e-05,16.4,69.6,0.644
S2.3_running_min,149,0.690667,0.027761,0.0003,0.275573,7.813e-05,16.4,69.6,0.644
S2.3_running_min,150,0.690667,0.027761,0.000299,0.2756,7.813e-05,16.4,69.6,0.644
S2.3_running_min,151,0.690667,0.027761,0.000299,0.27562,7.813e-05,16.4,69.6,0.644
S2.3_running_min,152,0.690667,0.027761,0.000299,0.275644,7.813e-05,16.4,69.6,0.644
S2.3_running_min,153,0.690667,0.027761,0.000299,0.275683,7.813e-05,16.4,69.6,0.644
S2.3_running_min,154,0.690667,0.027761,0.000298,0.27571,7.813e-05,16.4,69.6,0.644
S2.3_running_min,155,0.691333,0.028488,0.000298,0.275731,7.813e-05,16.4,69.6,0.644
S2.3_running_min,156,0.691333,0.028488,0.000298,0.275764,7.813e-05,16.4,69.6,0.644
S2.3_running_min,157,0.691333,0.028488,0.000298,0.275784,7.813e-05,16.4,69.6,0.644
S2.3_running_min,158,0.691333,0.028488,0.000297,0.275814,7.813e-05,16.4,69.6,0.644
S2.3_running_min,159,0.691333,0.028488,0.000297,0.275833,7.813e-05,16.4,69.6,0.644
S2.3_running_min,160,0.691333,0.028488,0.000297,0.275863,7.032e-05,16.4,69.6,0.644
S2.3_running_min,161,0.691333,0.028488,0.000296,0.275891,6.25e-05,16.4,69.6,0.644
S2.3_running_min,162,0.691333,0.028488,0.000295,0.275917,5.469e-05,16.4,69.6,0.644
S2.3_running_min,163,0.691333,0.028488,0.000295,0.275945,5.469e-05,16.4,69.6,0.644
S2.3_running_min,164,0.691333,0.028488,0.000295,0.275957,5.469e-05,16.4,69.6,0.644
S2.3_running_min,165,0.691333,0.028488,0.000295,0.275963,4.687e-05,16.4,69.6,0.644
S2.3_running_min,166,0.691333,0.028488,0.000295,0.275977,4.687e-05,16.4,69.6,0.644
S2.3_running_min,167,0.691333,0.028488,0.000294,0.276004,4.687e-05,16.4,69.6,0.644
S2.3_running_min,168,0.691333,0.028488,0.000295,0.27602,4.687e-05,16.4,69.6,0.644
S2.3_running_min,169,0.690667,0.028783,0.000295,0.276037,3.906e-05,16.4,69.6,0.644
S2.3_running_min,170,0.690667,0.028783,0.000294,0.276057,3.906e-05,16.4,69.6,0.644
S2.3_running_min,171,0.690667,0.028783,0.000294,0.276071,3.906e-05,16.4,69.6,0.644
S2.3_running_min,172,0.690667,0.028783,0.000293,0.276086,3.906e-05,16.4,69.6,0.644
S2.3_running_min,173,0.690667,0.028783,0.000294,0.276097,3.906e-05,16.4,69.6,0.644
S2.3_running_min,174,0.690667,0.028783,0.000294,0.276115,3.906e-05,16.4,69.6,0.644
S2.3_running_min,175,0.690667,0.028783,0.000293,0.27613,3.906e-05,16.4,69.6,0.644
S2.3_running_min,176,0.690667,0.028783,0.000293,0.276141,3.906e-05,16.4,69.6,0.644
S2.3_running_min,177,0.690667,0.028783,0.000293,0.276149,3.906e-05,16.4,69.6,0.644
S2.3_running_min,178,0.690667,0.028783,0.000293,0.276163,3.906e-05,16.4,69.6,0.644
S2.3_running_min,179,0.690667,0.028783,0.000292,0.276182,3.906e-05,16.4,69.6,0.644
S2.3_running_min,180,0.690667,0.028783,0.000293,0.276191,3.906e-05,16.4,69.6,0.644
S2.3_running_min,181,0.691333,0.028331,0.000291,0.276203,3.515e-05,16.4,69.6,0.644
S2.3_running_min,182,0.691333,0.028331,0.000292,0.276225,3.125e-05,16.4,69.6,0.644
S2.3_running_min,183,0.690667,0.028783,0.000293,0.276238,2.734e-05,16.4,69.6,0.644
S2.3_running_min,184,0.690667,0.028783,0.000292,0.276244,2.734e-05,16.4,69.6,0.644
S2.3_running_min,185,0.690667,0.028783,0.000291,0.276252,2.734e-05,16.4,69.6,0.644
S2.3_running_min,186,0.691333,0.028331,0.000291,0.276268,2.344e-05,16.4,69.6,0.644
S2.3_running_min,187,0.691333,0.028331,0.000291,0.276278,2.344e-05,16.4,69.6,0.644
S2.3_running_min,188,0.690667,0.028783,0.000291,0.276287,2.344e-05,16.4,69.6,0.644
S2.3_running_min,189,0.690667,0.028783,0.000291,0.276295,2.344e-05,16.4,69.6,0.644
S2.3_running_min,190,0.691333,0.028331,0.000291,0.276306,1.953e-05,16.4,69.6,0.644
S2.3_running_min,191,0.690667,0.028783,0.000291,0.276314,1.953e-05,16.4,69.6,0.644
S2.3_running_min,192,0.691333,0.028331,0.000291,0.276322,1.953e-05,16.4,69.6,0.644
S2.3_running_min,193,0.691333,0.028331,0.000291,0.276329,1.953e-05,16.4,69.6,0.644
S2.3_running_min,194,0.691333,0.028331,0.00029,0.276337,1.953e-05,16.4,69.6,0.644
S2.3_running_min,195,0.691333,0.028331,0.00029,0.276346,1.953e-05,16.4,69.6,0.644
S2.3_running_min,196,0.691333,0.028331,0.00029,0.276355,1.953e-05,16.4,69.6,0.644
S2.3_running_min,197,0.691333,0.028331,0.00029,0.276361,1.953e-05,16.4,69.6,0.644
S2.3_running_min,198,0.691333,0.028331,0.00029,0.276367,1.953e-05,16.4,69.6,0.644
S2.3_running_min,199,0.691333,0.028331,0.00029,0.276377,1.953e-05,16.4,69.6,0.644
S2.3_running_min,200,0.691333,0.028331,0.00029,0.276385,1.953e-05,16.4,69.6,0.644
